Job Title,Company Name,Job Description
-1,-1,"Company

R3 is a financial innovation firm that leads a consortium partnership with over 100 of the world's leading financial institutions. We work together to design and deliver advanced distributed ledger technologies to the global financial markets.
R3 has employees based in over 11 (and counting!) countries across the globe, with our headquarters in London, alongside office locations in New York City and Singapore. Our vibrant and centrally located offices are filled with collaborative spaces, healthy (and some not so healthy!) snacks and state of the art workspaces and equipment.
This role exists withing R3 Engineering. Reporting to the Chief Engineering Officer, R3 Engineering provides technical product development for our blockchain platform, Corda, and all its associated services.
Job Description

The successful candidate will work as part of the Notaries team, which develops and maintains one of the critical components of R3’s distributed ledger technology. The team operates as a self-sufficient squad, and is responsible for ensuring that the Notary service is able to guarantee transaction uniqueness in a performant and cost effective manner, in addition to making enhancements to the software to deliver new capabilities."
-1,-1,"COMPANY DESCRIPTION:
Perceptron, Inc. is an established technology company with a long history of innovation. Our global infrastructure,
technological breadth, brand recognition within the industry, and—most of all—our people, set us apart from the
competition.

Perceptron develops, produces, and sells non-contact measurement and inspection solutions for industrial and
commercial applications. Automotive and manufacturing companies throughout the world rely on Perceptron's
metrology solutions to help them manage their complex manufacturing processes to improve quality, shorten product
launch times, reduce overall manufacturing costs, and ultimately improve productivity. Additional information is
available at www.perceptron.com."
-1,-1,"We are looking for an Engineer to join a new team tasked with rethinking how we test our products in the Corda ecosystem. Typically working with Kotlin you will be building test tooling, frameworks and platforms needed to support testing Corda, and associated tools and infrastructure. Corda’s characteristics as a highly performant and scalable distributed system presents some interesting challenges to test, internally, as well as for our customers. This is a role in the core engineering group, and the team you will be joining will build the necessary tooling and frameworks for Corda engineers as well as our customers. The tools will support all areas of automated testing, including unit testing, integration testing, stress testing, performance testing and chaos engineering.
You can work independently to research a problem domain to gain insight and subsequently deliver the work and solve the problem. Most importantly you are excited and motivated by the challenge of solving hard problems in a way that delivers to internal customers within Engineering as well as external customers. You are passionate about engineering and test automation and are familiar with an OO language and excited to explore Kotlin."
-1,-1,"This role exists within R3 Engineering. Reporting to the Chief Engineering Officer, R3 Engineering provides technical product development for our blockchain platform, Corda, and all its associated services.

R3 is looking for a software engineer to help in the development of its new Managed Services platform. Managed Services will be delivering advanced capability to deploy and manage R3’s chief technology: Corda; making it possible for customers to quickly and easily spin up new Corda nodes, without having to manage them themselves. Specifically, we are looking for someone to join our back-end engineering team to help develop our portal application and automation tooling used for deploying infrastructure to major cloud platforms like Azure, Amazon Web Services, and Google Cloud Platform. If you have experience developing enterprise Spring Boot applications, microservices, and have a good working understanding of Kubernetes, we’d love to hear from you."
-1,-1,"We are looking for Software Engineers to join an amazing group of technologists to contribute to Corda, Corda Enterprise and other products in the Corda ecosystem. The role will revolve around pushing forward the capabilities of Corda and the associated infrastructure. Typically working at the back end using Kotlin you will deliver a highly performant and scalable system used by our global enterprise customers to build the future of distributed consensus. Corda and Corda Enterprise enable parties in any industry vertical to come to an agreement faster and at a reduced cost with flexibility encoded into the dynamic binding of resolution.

You will have a history of successfully working on features as part of the lifecycle of a product or internal project. You will have demonstrated the ability to branch off from an initial task set by your technical lead and work independently to research, provide and deliver a solution to the highest quality. You will be comfortable getting into the guts of a complex distributed system and be able to conceptualise its operation at many levels. You are excited and motivated by the challenge of solving hard problems, want to learn, improve, and grow as an engineer. The role has a large scope for personal and professional growth alongside the growth of Corda, Corda Enterprise and R3."
-1,-1,"We are looking for Software Engineers to join an amazing group of technologists to contribute to Corda, Corda Enterprise and other products in the Corda ecosystem. The role will revolve around pushing forward the capabilities of Corda and the associated infrastructure. Typically working at the back end using Kotlin you will deliver a highly performant and scalable system used by our global enterprise customers to build the future of distributed consensus. Corda and Corda Enterprise enable parties in any industry vertical to come to an agreement faster and at a reduced cost with flexibility encoded into the dynamic binding of resolution.

You will have a history of successfully working on features as part of the lifecycle of a product or internal project. You will have demonstrated the ability to branch off from an initial task set by your technical lead and work independently to research, provide and deliver a solution to the highest quality. You will be comfortable getting into the guts of a complex distributed system and be able to conceptualise its operation at many levels. You are excited and motivated by the challenge of solving hard problems, want to learn, improve, and grow as an engineer. The role has a large scope for personal and professional growth alongside the growth of Corda, Corda Enterprise and R3."
-1,-1,"Overview:
Everyone wants to work with people they respect. Even better if you can work with a company you respect. We have both at The David J. Joseph Company, and a 135+ year track record on operating an ethical business with a positive work culture. It may sound cliché, but it’s true. We’re a big, global company that still feels small.

Working at the David J. Joseph Company is unique. We offer employment in diverse settings such as traditional corporate headquarters, dynamic sales locations, and scrap recycling facilities. This workplace diversity gives our employees the variety they crave and the exposure to a global business. A career at The David J. Joseph Company is ideal for self-starters seeking to make an impact on our company and their careers.

The David J. Joseph Company (DJJ), founded in 1885, is a world leader in scrap metal recycling & trading. With over 80+ locations, the Joseph Company is headquartered in Cincinnati, Ohio and is a wholly-owned subsidiary of Nucor Corporation (NUE) a Fortune 200 Company.
Responsibilities:
Qualifications:
Benefits:
EEO Statement:






EJN :"
-1,-1,"Overview:
This year we are celebrating 65 years as a family owned company. Also recognized by Forbes Magazine for the second year in a row as one of America’s Best Mid-size Employers.
Come celebrate with us! We are growing...43 stores across WI, IL, IA, MI!
Apply here or by texting BFF to 97211
Responsibilities:
We are currently seeking a highly motivated entry level Web Developer to join our software developer team at our Corporate Headquarters in Janesville, WI. This person must be able to create, design, implement and maintain web applications to meet company needs and objectives. Key responsibilities include the following:

Develop easy to use web applications that meet the business requirements
Qualifications:


Job Class: Corporate Office"
-1,-1,"Provides engineering support by the programming of PLC and PC -based applications and performing the following duties:
Primary Responsibilities
Design, develop and maintain software for machine control applications.
Participate in the customization of existing products and development of new products.
Provide debug and post-sale support for Preco equipment.
Ensures software designs meet equipment requirements and are completed on time.
Works individually or a part of a team depending on a project’s scope."
-1,-1,"In this position, design and develop software to support the manufacture, sale and support of ACC’s endotoxin and glucan detection products and develop/maintain software to support company’s line of business.
GENERAL RESPONSIBILITIES:
Analyze User Needs and develop high-quality, innovative software with operational efficiency.
Work closely with BAs, SMEs and Software Developers to develop software requirements specification and software design specifications
Design and implement software for Bio/medical devices and systems from requirements to production and commercial deployment
Responsible for design, debug, and integration of software C#/Java applications running in a MS Windows environment"
-1,-1,"About Clarus Commerce:

At Clarus Commerce, our focus is on the employee, their growth and their work/life balance satisfaction is always Top of Mind. The minute you step through the door, you’ll be joining a company that values everyone’s opinion, rewards and recognizes exemplary work, and loves to have fun.

You’ll also be a part of a business that is constantly being recognized for excellence. We’ve been chosen as a “Top Workplace” eight years in a row, we have been named one of Boston’s Best & Brightest, a “Top Company Culture” nationally and have been featured in The Wall Street Journal, The Boston Globe, Cosmopolitan and Time Magazine. Life is too short, so join a company where you can turn a job into a career—and have a great time doing it.

Clarus Commerce specializes in building custom premium loyalty programs for our clients. We also have a direct to consumer business where we manage consumer facing subscription shopping products, such as ShopSmarter and FreeShipping.com.




Clarus Commerce’s IT team is searching for a Software Engineer, IT Operations who is highly motivated, collaborative with an entrepreneurial spirit. You will help build and maintain reliable and highly-scalable software systems for the IT Operations team. You will help us continue running our applications smoothly as our business scales. You will join a highly-skilled IT organization utilizing the latest technologies to maintain high-traffic websites, web services, business analytics and reporting.







Clarus Commerce is proud to be an Equal Opportunity/Affirmative Action employer. As such we are collecting this data from applicants. Completion of this data is voluntary and will not affect your opportunity for employment or terms or conditions of employment. This data will be used for reporting purposes only and will be kept separate from all other personnel records and only accessed by the Human Resources Department. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other basis prohibited by law."
-1,-1,"Hudson River Trading (HRT) is looking for Systems Engineers to join our growing Systems team. This team builds and maintains an exceptionally large and growing distributed compute cluster, a petabyte-scale storage layer, trading infrastructure hyper-optimized for low-latency, operating systems, automation software, and development tools that allow our research and trading strategies to run worldwide 24/7. Much of our hardware layer and operating system layer reflect the state-of-the-art at any given time.
As a full-time Systems Engineer, you'll work on projects that impact our live trading and research. We are looking for candidates who are comfortable on a command line and are eager to learn in a fast-paced environment. Responsibilities are broad and include hardware and software installation and configuration, remote administration, monitoring, new hardware and software testing, automation and tool development, and performance tuning."
-1,-1,"Job Title: Lead Data Engineer, Enterprise Data and Technology
Job Location: Hershey, PA
This position is open to fully remote

Summary:

The Enterprise Data organization drives value for Hershey by providing high-quality, well governed data to the Enterprise for analytics and decision-making. Working with technical product owners and business stakeholders in the commercial domain, the incumbent will ensure their data solutions meet expectations and requirements. The Data Engineering team will execute the data strategy to deliver cloud-based intelligent systems to collect, distribute, model, and analyze disparate and diverse data assets to automate insights and drive business performance."
-1,-1,"Software Engineer – Full Stack

The Company
Modular Mining Systems is the global leader in mine management technology and a wholly owned subsidiary of Komatsu Ltd. Our innovative technology powers mine operations in every corner of the globe. The products we cultivate, the solutions we engineer and the service we deliver set us apart in the Mining Technology industry. We’re more than a company, we’re a community of passionate, creative professionals striving toward a shared vision: to revolutionize the way the mining industry operates.
With a presence stretching from Johannesburg to Vancouver, Sydney to Lima, you are part of a global brand that supports creativity, fosters innovation and encourages you to think big, share ideas and be yourself.
The Challenges


The Autonomous Haulage System (AHS) is a comprehensive fleet management system for mines. The autonomous dump truck, jointly developed by Komatsu Ltd., Komatsu America Corp. and Modular Mining Systems, Inc, is centrally controlled through a wireless network that integrates on-board vehicle controllers, high precision global positioning, and obstacle detection and avoidance systems. The system has full supervisory logic that utilizes complex data fusion to control the dump truck to safely operate through a load, haul and dump cycle and allow integration with other mine vehicles such as light vehicles, dozers, loaders, graders.

AHS Product Development team is responsible for crafting innovative solutions to unique and challenging problems. Working with our partners around the world, you will help design and support the next generation of mine planning and optimization technology and build the future platforms and infrastructure that will drive the changes in the mining industry for generations."
-1,-1,"The Network Engineer will perform Operation, Administration and Maintenance (OA&M) activities to sustain Medisolv applications, systems and infrastructure. The position will support cybersecurity and information assurance activities to ensure the security of information and/or telecommunications systems and the assurance of the confidentiality and integrity of information in storage, processing, or transit from unauthorized access or modification, while maintaining availability of information resources.
Responsibilities:
Perform updates, i.e., ""patches,"" for operating systems and applications in accordance with the system or application security plan or standard operating procedures (SOPs)."
-1,-1,"Software Engineering Manager
Summary
This is a middle management position within the Research & Development Department. We are looking for an accomplished technology leader and engineering professional, with expertise in people and project management. S/he will lead from the front to innovate, support attentive issue tracking, and get involved in regular prioritization and timely communication. Proven technical leadership and mentoring skills are highly desirable, as is extensive experience in full software development life cycle processes comprised of requirements-gathering, proof-of-concept, feasibility studies, design, implementation, documentation, testing, maintenance and obsolescence. Experience leading/participating in projects that involve groups of cross-functional engineers from Software, Electrical, and Mechanical Engineering disciplines is a plus. S/he must be able to lead designs and development plans of high complexity products, which typically requires a broad background of technical and process knowledge."
-1,-1,"Job Purpose:
The Software Developer will work as a member of the Development Team at CallTower. The Development Team is responsible for designing, coding, testing, deploying, and supporting all aspects of the CallTower Connect platform that provides provisioning services to CallTower employees and customers. The Software Developer will work in teams to develop new code for CallTower Connect in addition to supporting the existing code base with various enhancements and bug fixes.
Duties:
Assist in designing object-oriented structure for customer facing products.
Develop and maintain JAVA based or programming projects."
-1,-1,"At HRT, we program computers to intelligently trade on the stock market. We make the world's markets more financially efficient using smart algorithms. To get the job done, we hire some of the smartest computer scientists in the world to develop both our low latency trading platform and our massive distributed research platform.
Algo Software Engineers (AE) are programmers that are embedded in HRT's trading teams and work hand-in-hand with Algo Strategy Developers (AD). Whereas ADs tend to use their math skills to make smarter strategies, AEs focus on the software that powers trading and research. Because of this close collaboration, AEs tend to be the type of engineers that thrive on constant interaction and discussion. Hearing how their most recently deployed system allowed for whole new types of research would make their week. AEs are the type of engineers that don't mind juggling a few projects at once and have a varied portfolio of project types, from long-term ambitious new systems to fire-fighting live issues."
-1,-1,"The PS Tools team is primarily responsible for the development (from requirements gathering and honing through design, implementation, testing, and end user support) of Windows based tools that support Lexmark's consultants in the collection of information about customers' printer/MFP fleets, analysis of that data, and the design and presentation of proposals on ways to optimize the customers' fleets.
In addition the PS Tools team is expanding into support for data management and report manipulation in the Azure and PowerBI spaces in order to streamline the collection of data from one or more data sources (primarily Azure-based) and expose that data via PowerBI reports on the server-based PowerBI service.

As a member of the PS Tools team your responsibility will include the full range of the development process: from understanding the needs of the user community for both new features and functions as well as modifications to existing features and functions, adapting those needs to the existing tool sets and/or new tool sets, implementing those features, testing them, documenting them, and supporting the user community when new revisions of the tools are released."
-1,-1,"Location: Irvine, United States of America
Thales people architect solutions that enable two-thirds of planes to take off and land safely. We create in-flight entertainment systems that engross 50 million fliers every year and we develop the avionics that control the world’s largest commercial aircrafts. Our simulators train the next generation of pilots for fighter jets, transporters and search and rescue helicopters. And, together, each and every member of our aerospace team makes a difference.
TOGETHER WE MAKE THE BIG AMBITIONS OF TOMORROW HAPPEN TODAY
Thales is seeking a Director of Software Engineering for Irvine, California or Melbourne, Florida. Under supervision of the VP, Engineering Competency Center Systems and Functions, the Director of Software Engineering is responsible for the overall management, performance and execution of software development projects for the IFEC systems. Responsibilities include driving the execution of a number of projects/activities/tasks under his/her direction through the global footprint, aligning the processes and practices, and implementing changes necessary to bring efficiency. The Director, Software Engineering plans, authorizes and coordinates efforts required to ensure project completion in accordance with established cost, quality, schedule milestones and customer expectations. Extensive coordination and collaboration is required. Current scope of responsibility includes Irvine, Melbourne, Poland, Brazil, France and India software teams. This perimeter could expand depending on the footprint goals of the business.
At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!
Thales champions inclusion and we believe diversity strengthens the fabric of our culture. We are an Equal Opportunity Employer/AA/Minorities/Females/Veterans/Disabled."
