Job Title,Company Name,Job Description
-1,-1,"About the Team:

At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.

About the Role:

Software Engineer - Machine learning will be expected to be involved in machine learning solutions for all risk and fraud applications.

Our team applies a variety of machine learning algorithms to solve the problems in the risk domain. You will benefit from Uber’s unique talent pool spanning from Uber machine learning platform to Uber AI, applying and extending their research and tools to our domain areas."
-1,-1,"About Us
At WeWork, we provide inspiring and flexible workplace solutions to help businesses - small, medium or large - thrive in more than 150 cities globally. The future of work is happening right now, and we are leading this moment. United by a common purpose, here we will empower tomorrow’s world at work. Join us on our journey as we give our members the freedom and support to push boundaries in their industries, and work to redefine our own.
About The Opportunity
Are you excited by the prospect of creating state-of-art algorithms to solve real world problems? Do you like to own end-to-end business problems/metrics that directly impact the profitability of the company? Areas we are working on are diverse and include NLP, Time-Series Analysis, Deep Learning, Reinforcement learning, Recommender Systems and more. Come join a team of scientists who use machine learning and AI to help WeWork scale."
-1,-1,"Founded in 2018, foodspace has the goal of revolutionizing the food sector with technology that will power transparency and efficiency. Our proprietary technology powered by cutting-edge AI, Machine Learning and Computer Vision ensures PIM (Product Information Management) quality in seconds, with 100% accuracy for leading CPG brands and retailers.
We are seeking a talented Machine Learning Engineer to design, build, and upgrade our suite of machine learning models to the next level! Reporting to the Chief Technology Officer, you'll help us train new models, tweak and evaluate existing models, and build metrics and evaluation tooling. You will be working closely with the software development team to ensure that research is transitioned efficiently to production.

Responsibilities:"
-1,-1,"Summary: We are looking for an experienced AI/ML speech and NLP engineer to develop, implement, and improve accuracy of our automated speech recognition (ASR) based speech to text transcription systems. The role requires hands on experience based on thorough understanding of AI/ML & NLP concepts and techniques. The candidate is expected to understand the deep neural network-hidden Markov model hybrid system concepts to effectively develop and improve accuracy of our ASR to continuously improve quality of Conversational Speech Transcription Using Context-Dependent Deep Neural Networks and similar relevant concepts in making.
Responsibilities:
Design, Develop and improve Automatic Speech Recognition (ASR) models using machine learning and neural network algorithms and architectures.
Study and transform data science prototypes."
-1,-1,"At Shipt, we are transforming the shopping experience and giving time back to consumers. Shipt Shoppers handpick everything from fresh groceries to household essentials, then deliver them to your door in as little as one hour.
We’re searching for a Senior Machine Learning Engineer, to drive the development and deployment of key machine learning features and services such as customer segmentation, churn prediction, shopping personalization and recommendation. This person will lead and experience first-hand how our MLE team transforms machine learning models and algorithms into AI products for our customers, shoppers and partners around the nation.
Responsibilities
Bring strong technical expertise and develop, deploy, and monitor machine learning and data-driven services on Google Cloud Platform (GCP) in the areas of customer behavior, loyalty and engagement, search performance, profitability, etc."
-1,-1,"Locations: TX - Plano, United States of America, Plano, Texas
Machine Learning Engineer

As a Capital One Machine Learning Engineer, you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. Working within an Agile environment, you’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and performance of our machine learning applications. You'll have the opportunity to continuously learn and apply the latest innovations and best practices in machine learning engineering to keep Capital One at the cutting edge of technology.
What you’ll do in the role:

No agencies please. Capital One is an Equal Opportunity Employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, physical and mental disability, genetic information, marital status, sexual orientation, gender identity/assignment, citizenship, pregnancy or maternity, protected veteran status, or any other status prohibited by applicable national, federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries."
-1,-1,"WHO WE ARE:
KAR Global powers the world’s most trusted automotive marketplaces through innovation, technology, and people. Our end-to-end platform serves the remarketing needs of the world’s largest OEMs, dealers, fleet operators, rental companies, and financial institutions.
We’re a technology company delivering next generation tools to accelerate and simplify remarketing.
We’re an analytics company leveraging data to inform and empower our customers with clear, actionable insights.
And we’re an auction company powering the world’s most advanced and integrated mobile, digital and physical auction marketplaces."
-1,-1,"Why Mayo Clinic
Mayo Clinic is the nation's best hospital (U.S. News & World Report, 2020-2021) and ranked #1 in more specialties than any other care provider. We have a vast array of opportunities ranging from Nursing, Clinical, to Finance, IT, Administrative, Research and Support Services to name a few. Across all locations, you’ll find career opportunities that support diversity, equity and inclusion. At Mayo Clinic, we invest in you with opportunities for growth and development and our benefits and compensation package are highly competitive. We invite you to be a part of our team where you’ll discover a culture of teamwork, professionalism, mutual respect, and most importantly, a life-changing career!

Mayo Clinic offers a variety of employee benefits. For additional information please visit Mayo Clinic Benefits. Eligibility may vary.

Position description
The position involves working to identify, evaluate, and protect new technologies and innovations coming from Mayo's research and clinical activities with a focus on artificial intelligence/machine learning, and digitally enabled solutions. Specifically, the incumbent will identify and foster the continuing development and disclosure of new digital technologies and intellectual property to Mayo Clinic Ventures and be accountable for functions such as: a) assisting in identifying potentially patentable inventions or proprietary algorithms and approaches; b) providing background materials, such as prior art searches and market landscape assessments; c) working with clinical and research staff to develop plans to further advance promising new technologies and assisting in identifying funding sources; d) assisting in developing technology summaries and other marketing materials




Bachelor’s degree in Biological or Physical Sciences or Business is required. Three years’ experience in an academic research environment or healthcare industry is required.




A Master's degree or PhD in these same fields of study is preferred. Must have the ability to recognize new technology opportunities and unmet clinical needs and act as an interface to facilitate the protection and advancement of technologies to improve patient care. Must possess excellent interpersonal skills, be detail oriented, be able to manage a large number of ongoing projects simultaneously and effectively communicate as a liaison among inventors and Mayo Clinic Ventures .


Exempt


Education, experience and tenure may be considered along with internal equity when job offers are extended. The minimum salary every 2 weeks is approx $2,832.80, based on a full-time position.


Yes


Full Time


80


Normal business hours M-F with occasional early morning or evening meetings


NA


No


Mayo Clinic is located in the heart of downtown Rochester, Minnesota, a vibrant, friendly city that provides a highly livable environment for more than 34,000 Mayo staff and students. The city is consistently ranked among the best places to live in the United States because of its affordable cost of living, healthy lifestyle, excellent school systems and exceptionally high quality of life.


Maggie Kramer


As an Affirmative Action and Equal Opportunity Employer Mayo Clinic is committed to creating an inclusive environment that values the diversity of its employees and does not discriminate against any employee or candidate. Women, minorities, veterans, people from the LGBTQ communities and people with disabilities are strongly encouraged to apply to join our teams. Reasonable accommodations to access job openings or to apply for a job are available."
-1,-1,"Preferred Qualifications:
Master’s degree or PhD in engineering, physics, mathematics, computer science, data science, or related technical field
Experience with Synthetic Aperture Radar (SAR) data
Strong programming ability in Python, C/C++, and Matlab
Experience implementing Deep Learning techniques using Tensorflow and Keras
Experience delivering production-quality code
Basic Qualifications:
Active US Top Secret or SCI clearance"
-1,-1,"Summary
Posted: Sep 21, 2021
Role Number: 200290877
Imagine what you could do here! At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. Combining groundbreaking machine learning techniques with next-generation hardware, our teams take user experiences to the next level. We are looking for machine learning scientists and engineers to join our teams in Santa Clara Valley, Seattle, Pittsburgh, Boston, Beijing, and Cambridge (UK). This posting is for attendees of the virtual NeurIPS 2021 conference who are interested in full-time ML positions at Apple.
Key Qualifications"
-1,-1,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.
The Search Ads team constantly pushes the boundaries of general search engine monetization across our apps, including TikTok, TopBuzz, BuzzVideo, and more, building a globally leading Search Ads monetization system. At the Search Ads team, you will have the chance to work on large-scale distributed storage and architecture, NLP, Rank, and IR related problems. You will be also deeply involved in the innovation and optimization of our Ad format, creative display, and the ROI of ads delivery. We are looking for candidates who brave difficulties, share a passion for tackling complexity and developing our Search Ads product from 0 to 1 with a world-class team of passionate engineers.
What You'll Do:"
-1,-1,"Comcast brings together the best in media and technology. We drive innovation to create the worlds best entertainment and online experiences. As a Fortune 50 leader, we set the pace in a variety of innovative and fascinating businesses and create career opportunities across a wide range of locations and disciplines. We are at the forefront of change and move at an amazing pace, thanks to our remarkable people, who bring cutting-edge products and services to life for millions of customers every day. If you share in our passion for teamwork, our vision to revolutionize industries and our goal to lead the future in media and technology, we want you to fast-forward your career at Comcast.
Job Summary Responsible for developing and deploying machine learning algorithms. Evaluates accuracy and functionality of machine learning algorithms. Translates application requirements into machine learning problem statements. Analyzes and evaluates solutions both internally generated as well as third party supplied. Develops novel ways to use machine learning to solve problems and discover new products. Has in-depth experience, knowledge and skills in own discipline. Usually determines own work priorities. Acts as resource for colleagues with less experience.
Job Description
Core Responsibilities
Implements, refines and validates machine learning algorithms for products and applications.
Takes action on existing specifications of designs and develops data pipelines consisting of data ingest, data validation, data cleaning and data monitoring.
Trains machine learning models, validates the accuracy of the machine learning models once trained and deploys validated machine learning models into production.
Researches, writes and edits documentation and technical requirements, including evaluation plans, confluence pages, white papers, presentations, test results, technical manuals, formal recommendations and reports. Contributes to the company by creating patents, Application Programming Interfaces (APIs) and other intellectual property.
Tests and evaluates solutions presented to the Company by various internal and external partners and vendors. Completes case studies, testing and reporting.
Designs proof of concept solutions and contributes to studies to support future product or application development.
Collaborates with teams outside of immediate work group. Represents the work team in providing solutions to technical issues associated with assigned projects.
Provides guidance and leadership to more junior engineers.
Consistent exercise of independent judgment and discretion in matters of significance.
Regular, consistent and punctual attendance. Must be able to work nights and weekends, variable schedule(s) and overtime as necessary.
Other duties and responsibilities as assigned.


Understand our Operating Principles; make them the guidelines for how you do your job.
Own the customer experience - think and act in ways that put our customers first, give them seamless digital options at every touchpoint, and make them promoters of our products and services.
Know your stuff - be enthusiastic learners, users and advocates of our game-changing technology, products and services, especially our digital tools and experiences.
Win as a team - make big things happen by working together and being open to new ideas.
Be an active part of the Net Promoter System - a way of working that brings more employee and customer feedback into the company - by joining huddles, making call backs and helping us elevate opportunities to do better for our customers.
Drive results and growth.
Respect and promote inclusion & diversity.
Do what's right for each other, our customers, investors and our communities.


This information has been designed to indicate the general nature and level of work performed by employees in this role. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications.

Comcast is an EOE/Veterans/Disabled/LGBT employer.

Education
Bachelor's Degree
Relevant Work Experience
5-7 Years
Base pay is one part of the Total Rewards that Comcast provides to compensate and recognize employees for their work. Most sales positions are eligible for a Commission under the terms of an applicable plan, while most non-sales positions are eligible for a Bonus. Additionally, Comcast provides best-in-class Benefits. We believe that benefits should connect you to the support you need when it matters most, and should help you care for those who matter most. That’s why we provide an array of options, expert guidance and always-on tools, that are personalized to meet the needs of your reality – to help support you physically, financially and emotionally through the big milestones and in your everyday life. Please visit the compensation and benefits summary on our careers site for more details."
-1,-1,"Summary
Posted: Jul 15, 2021
Role Number: 200219764
Want to join the team building an intelligent assistant that helps millions of people get things done? You will be part of a cross-functional team consisting of software engineers and data scientist building tools to enable research and deliver machine learned models to millions of users worldwide.
Key Qualifications
Experience with large distributed systems (Hadoop, K8s)
Familiarity with large-scale data processing and distributed systems"
-1,-1,"Job Overview:
At Keurig Dr. Pepper (KDP) we are quickly growing and expanding our capabilities around data science, data engineering, and machine learning to create a comparative advantage for our diverse business. Our data experts benefit from working at a large public organization that is developing new tools, technologies and data driven products in a start-up like environment. The insights, products and strategies we create are deployed almost immediately, creating both a fast paced and rewarding experience for our data teams.
Machine learning engineers on our Data and Decision Science team are trained to be technical and business leaders, delivering business and consumer value from data at scale. As a machine learning engineer, you will apply your analysis, data wrangling and software development skills to create real-time data pipelines, and to support the creation of machine learning products that deliver enhanced experiences for our consumers.

What you will do:

Requirements:
Company Overview & EEO Statement:"
-1,-1,"Center 1 (19052), United States of America, McLean, Virginia
Capital One Developer Academy Associate - 2022
At Capital One, we consider ourselves the bank a technology company would build. We’re delivering best-in-class innovation so that our 65 million customers - and counting - can manage their finances with ease. Our reality and vision empower our engineers to use artificial intelligence and machine learning to transform real-time data, software, and algorithms into financial clarity. That’s what sets us apart - and we want you to join our journey.
We also recognize that representation is lacking across the tech industry and within computer science programs. At Capital One, we are committed to ensuring historically underrepresented groups have access to impactful tech careers.
In 2017, we launched Capital One Developer Academy (CODA), creating a pathway for non-computer science students from diverse backgrounds, majors, academic disciplines and experiences into technology, building a more diverse engineering team at Capital One.


No agencies please. Capital One is an Equal Opportunity Employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, physical and mental disability, genetic information, marital status, sexual orientation, gender identity/assignment, citizenship, pregnancy or maternity, protected veteran status, or any other status prohibited by applicable national, federal, state or local law. Capital One promotes a drug-free workplace. Capital One will consider for employment qualified applicants with a criminal history in a manner consistent with the requirements of applicable laws regarding criminal background inquiries, including, to the extent applicable, Article 23-A of the New York Correction Law; San Francisco, California Police Code Article 49, Sections 4901-4920; New York City’s Fair Chance Act; Philadelphia’s Fair Criminal Records Screening Act; and other applicable federal, state, and local laws and regulations regarding criminal background inquiries."
-1,-1,"Data Science Engineer
M-Tech Systems is a stable, fast growing, and industry leading international software development company headquartered in the Dunwoody/400 - Perimeter Area of Atlanta. Retaining and recruiting outstanding team members is a mission-critical component of our ongoing success.
M-Tech Systems offers competitive salaries, excellent benefits, a working atmosphere that encourages collaboration, comfortable facilities, exceptional IT tools, training, and ongoing opportunities to work with senior and executive management.
Job Brief:
The Data Science Engineer’s role involves accumulating and deriving meaning from large datasets. The Data Science Engineer needs to be able to apply statistical and machine learning models, such as non-linear regressions, boosted decision trees and neural networks, to these large datasets to detect underlying trends that can drive value to our customers. The Data Science Engineer also needs to be able to coordinate with fellow engineers, product owners, and other stakeholders to apply the results of these analytics in a way that makes a positive impact to our customers."
-1,-1,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.
Recommendation algorithm team plays a central role in the company, driving critical product decisions and platform growth. The team is made up of machine learning researchers and engineers, who support and innovate on production recommendation models and drive product impact. The team is dynamic, fast-pacing, collaborative and impact-driven.
Responsibilities - What You'II Do
Design and analyze experiments to verify product hypothesis and direction;
Audit quality of launch experiment results and guarantee correct measurement of product or technical changes' impact;
Keep track of core metrics and attribute metrics changes to root causes;"
-1,-1,"Job Title: Machine Learning Software Engineer
Location: Menlo Park, CA
Duration: 6 Months

Summary:
You will be working in a small team of computer architects looking at existing and future next-generation architectures for machine learning. The team is fast-paced in nature and there is a lot of scope for learning and making major impact to Facebook. The team is looking for a self-motivated developer with C/C++ and Python background who has prior experience with machine learning. The primary responsibilities of this role are as follows:

Development of distributed-memory parallel implementations for operators from the upcoming machine learning networks Running these operators on the developed models and analyze performance Explore hardware architectures for potential performance bottlenecks to improve hardware performance in the developed architecture models Development of high level/roofline architectural models







IND123"
-1,-1,"Current Openings:
Signal Processing- Machine Learning- AI Engineer/Scientist
Vadum is seeking a Senior Signal Processing Engineer/Scientist to develop machine learning and complex signal processing algorithms. The individual should be capable of leading efforts or playing a key role in a variety of machine learning and algorithm development for next-generation applications; including radar, detection, classification, compression, fusion and encryption.
Responsibilities may include:
Participate in the development of innovative detection, estimation and classification algorithms and techniques for advanced applications.
Develop signal processing algorithms, waveforms and techniques that exploit and optimize radar, radio and EW architectures that take advantage of advanced radio frequency and processing technology."
-1,-1,"The DSP group at Cambridge Consultants develops innovative new technology to enable world-leading product development. We work on projects ranging from small, fast-paced studies to large multidisciplinary developments of 50+ engineers. We are looking for talented entry- and mid-level DSP engineers with an interest in designing and implementing systems using advanced signal processing algorithms to create new capabilities in the areas of wireless communications, sensors, audio processing, and image processing systems.
In this role you will design and develop prototype systems that demonstrate novel capabilities for a diverse range of products. Examples of such projects include:
Ultra-reliable communications for satellites
IP block acceleration of Voice Activity Detection using custom in-house DSP cores,
Map-based indoor navigation using sensor fusion,
Next generation commercial radio receiver design,
Communications system for a fleet of bots in a challenging indoor environment."
-1,-1,"SUMMARY OF FUNCTIONS:
Must be able to work from the Hoffman Estates, Illinois office. This opening does not offer a relocation package.
Reporting to the Lead Database Administrator, the Database Administrator is responsible for overseeing the global database operations to ensure it meets the needs of both internal and external customers.
The Database Administrator will be responsible for building and leading a team that manages database operations. This person also creates the long-term strategic technical direction for server, storage and cloud operations as it relates to databases. The Database Administrator will also design, engineer, recommend and plan technical database projects to meet the functional, performance and scalability needs of the company. In addition, the Database Administrator works closely with the developers to coordinates efforts between IS teams for new initiatives requiring database functionality and support."
-1,-1,"Machine Learning DevOps Engineer
Description:
Language I/O is looking for an experienced DevOps Engineer with a strong understanding of and passion for Machine Learning technologies. This role will involve both working as an independently contributing software developer, as well as coaching and mentoring team members.
The role will be responsible for optimizing our pathway to deploy Machine Learning technologies to the cloud, guiding the architectural process moving forward. The role will provide the opportunity to strategically evaluate modern cloud technologies and deployment management solutions and shape the future of our environment. Success in this role will be defined by achieving a speedy and simple process that measurably accelerates our dev - > prod cycle time."
-1,-1,"Job requirements
At least two year work experience relevant to the desired position.
Technical requirements
After signing up, you will be sent an email with instructions on how to connect.
Please be prepared to join the virtual interview from a quiet place using a desktop or mobile device with a working speaker, microphone, and camera. Check to see if your network connection can support an online session. A plugged in ethernet cable or a strong WiFi network signal will help avoid time delays during your conversation.
What to prepare"
