Job Title,Company Name,Job Description,Cleaned Data,Tokenized Data
-1,-1,"Ensurem is a provider and innovator of insurance technology that is revolutionizing one of the most important choices you can make: investing in quality, cost-effective insurance products to protect you and the ones you love.
Description
In this role, you will help Ensurem create and maintain server-side components of multi-tier web applications that will help us create the next generation of insurance technology and data analytics.
The right candidate should have a strong engineering background and be curious about how systems work and how they fail. Be eager to learn new technologies and solutions. And able to tie engineering initiatives to business impact.
For this position, you will not have direct supervisory responsibilities.
What will you do?
· Work in multi-functional teams to define, schedule, track and communicate status of your work","['Ensurem', 'is', 'a', 'provider', 'and', 'innovator', 'of', 'insurance', 'technology', 'that', 'is', 'revolutionizing', 'one', 'of', 'the', 'most', 'important', 'choices', 'you', 'can', 'make', ':', 'investing', 'in', 'quality', ',', 'cost-effective', 'insurance', 'products', 'to', 'protect', 'you', 'and', 'the', 'ones', 'you', 'love', '.', 'Description', 'In', 'this', 'role', ',', 'you', 'will', 'help', 'Ensurem', 'create', 'and', 'maintain', 'server-side', 'components', 'of', 'multi-tier', 'web', 'applications', 'that', 'will', 'help', 'us', 'create', 'the', 'next', 'generation', 'of', 'insurance', 'technology', 'and', 'data', 'analytics', '.', 'The', 'right', 'candidate', 'should', 'have', 'a', 'strong', 'engineering', 'background', 'and', 'be', 'curious', 'about', 'how', 'systems', 'work', 'and', 'how', 'they', 'fail', '.', 'Be', 'eager', 'to', 'learn', 'new', 'technologies', 'and', 'solutions', '.', 'And', 'able', 'to', 'tie', 'engineering', 'initiatives', 'to', 'business', 'impact', '.', 'For', 'this', 'position', ',', 'you', 'will', 'not', 'have', 'direct', 'supervisory', 'responsibilities', '.', 'What', 'will', 'you', 'do', '?', '·', 'Work', 'in', 'multi-functional', 'teams', 'to', 'define', ',', 'schedule', ',', 'track', 'and', 'communicate', 'status', 'of', 'your', 'work']","['Ensurem', 'provider', 'innovator', 'insurance', 'technology', 'revolutionizing', 'one', 'important', 'choices', 'make', ':', 'investing', 'quality', ',', 'cost-effective', 'insurance', 'products', 'protect', 'ones', 'love', '.', 'Description', 'In', 'role', ',', 'help', 'Ensurem', 'create', 'maintain', 'server-side', 'components', 'multi-tier', 'web', 'applications', 'help', 'us', 'create', 'next', 'generation', 'insurance', 'technology', 'data', 'analytics', '.', 'The', 'right', 'candidate', 'strong', 'engineering', 'background', 'curious', 'systems', 'work', 'fail', '.', 'Be', 'eager', 'learn', 'new', 'technologies', 'solutions', '.', 'And', 'able', 'tie', 'engineering', 'initiatives', 'business', 'impact', '.', 'For', 'position', ',', 'direct', 'supervisory', 'responsibilities', '.', 'What', '?', '·', 'Work', 'multi-functional', 'teams', 'define', ',', 'schedule', ',', 'track', 'communicate', 'status', 'work']"
-1,-1,"Consumer, Business and Digital Banking – We work with our retail banking, business banking, consumer lending, mortgage and digital banking businesses to define far reaching technology strategies to evolve our customer experiences, to make us easier to business with and to deliver solutions that deliver real value. This includes all core consumer deposit, loan and payment processing and servicing platforms; all core channel systems for retail branches, ATMs and call centers; custom built online and mobile banking platforms; and mtb.com and marketing ecosystem capabilities.
Overview:
You will be part of an agile team where you will design, build, and maintain efficient, reusable, and reliable code; ensuring the best possible performance, quality, and responsiveness of applications using existing and emerging technology platforms. We are on a mission to change the way we innovate, architect, and deliver tech products to help the bank modernize the way we work.

Cheektowaga, New York, United States of America","['Consumer', ',', 'Business', 'and', 'Digital', 'Banking', '–', 'We', 'work', 'with', 'our', 'retail', 'banking', ',', 'business', 'banking', ',', 'consumer', 'lending', ',', 'mortgage', 'and', 'digital', 'banking', 'businesses', 'to', 'define', 'far', 'reaching', 'technology', 'strategies', 'to', 'evolve', 'our', 'customer', 'experiences', ',', 'to', 'make', 'us', 'easier', 'to', 'business', 'with', 'and', 'to', 'deliver', 'solutions', 'that', 'deliver', 'real', 'value', '.', 'This', 'includes', 'all', 'core', 'consumer', 'deposit', ',', 'loan', 'and', 'payment', 'processing', 'and', 'servicing', 'platforms', ';', 'all', 'core', 'channel', 'systems', 'for', 'retail', 'branches', ',', 'ATMs', 'and', 'call', 'centers', ';', 'custom', 'built', 'online', 'and', 'mobile', 'banking', 'platforms', ';', 'and', 'mtb.com', 'and', 'marketing', 'ecosystem', 'capabilities', '.', 'Overview', ':', 'You', 'will', 'be', 'part', 'of', 'an', 'agile', 'team', 'where', 'you', 'will', 'design', ',', 'build', ',', 'and', 'maintain', 'efficient', ',', 'reusable', ',', 'and', 'reliable', 'code', ';', 'ensuring', 'the', 'best', 'possible', 'performance', ',', 'quality', ',', 'and', 'responsiveness', 'of', 'applications', 'using', 'existing', 'and', 'emerging', 'technology', 'platforms', '.', 'We', 'are', 'on', 'a', 'mission', 'to', 'change', 'the', 'way', 'we', 'innovate', ',', 'architect', ',', 'and', 'deliver', 'tech', 'products', 'to', 'help', 'the', 'bank', 'modernize', 'the', 'way', 'we', 'work', '.', 'Cheektowaga', ',', 'New', 'York', ',', 'United', 'States', 'of', 'America']","['Consumer', ',', 'Business', 'Digital', 'Banking', '–', 'We', 'work', 'retail', 'banking', ',', 'business', 'banking', ',', 'consumer', 'lending', ',', 'mortgage', 'digital', 'banking', 'businesses', 'define', 'far', 'reaching', 'technology', 'strategies', 'evolve', 'customer', 'experiences', ',', 'make', 'us', 'easier', 'business', 'deliver', 'solutions', 'deliver', 'real', 'value', '.', 'This', 'includes', 'core', 'consumer', 'deposit', ',', 'loan', 'payment', 'processing', 'servicing', 'platforms', ';', 'core', 'channel', 'systems', 'retail', 'branches', ',', 'ATMs', 'call', 'centers', ';', 'custom', 'built', 'online', 'mobile', 'banking', 'platforms', ';', 'mtb.com', 'marketing', 'ecosystem', 'capabilities', '.', 'Overview', ':', 'You', 'part', 'agile', 'team', 'design', ',', 'build', ',', 'maintain', 'efficient', ',', 'reusable', ',', 'reliable', 'code', ';', 'ensuring', 'best', 'possible', 'performance', ',', 'quality', ',', 'responsiveness', 'applications', 'using', 'existing', 'emerging', 'technology', 'platforms', '.', 'We', 'mission', 'change', 'way', 'innovate', ',', 'architect', ',', 'deliver', 'tech', 'products', 'help', 'bank', 'modernize', 'way', 'work', '.', 'Cheektowaga', ',', 'New', 'York', ',', 'United', 'States', 'America']"
-1,-1,"Job Description
WE MAKE COMPUTERS THAT CAN SEE
Cognex is the global leader in the exciting and growing field of machine vision. With over $600 million of cash in the bank and no debt, we are a financially strong international company with a culture that maintains a fast paced, creative environment. Our employees, proudly called “Cognoids,” take their work but not themselves seriously. Our Work Hard, Play Hard, Move Fast culture recognizes our employees for their innovation, perseverance, and hard work in a fun, rewarding, and quirky environment.
The Team","['Job', 'Description', 'WE', 'MAKE', 'COMPUTERS', 'THAT', 'CAN', 'SEE', 'Cognex', 'is', 'the', 'global', 'leader', 'in', 'the', 'exciting', 'and', 'growing', 'field', 'of', 'machine', 'vision', '.', 'With', 'over', '$', '600', 'million', 'of', 'cash', 'in', 'the', 'bank', 'and', 'no', 'debt', ',', 'we', 'are', 'a', 'financially', 'strong', 'international', 'company', 'with', 'a', 'culture', 'that', 'maintains', 'a', 'fast', 'paced', ',', 'creative', 'environment', '.', 'Our', 'employees', ',', 'proudly', 'called', '“', 'Cognoids', ',', '”', 'take', 'their', 'work', 'but', 'not', 'themselves', 'seriously', '.', 'Our', 'Work', 'Hard', ',', 'Play', 'Hard', ',', 'Move', 'Fast', 'culture', 'recognizes', 'our', 'employees', 'for', 'their', 'innovation', ',', 'perseverance', ',', 'and', 'hard', 'work', 'in', 'a', 'fun', ',', 'rewarding', ',', 'and', 'quirky', 'environment', '.', 'The', 'Team']","['Job', 'Description', 'WE', 'MAKE', 'COMPUTERS', 'THAT', 'CAN', 'SEE', 'Cognex', 'global', 'leader', 'exciting', 'growing', 'field', 'machine', 'vision', '.', 'With', '$', '600', 'million', 'cash', 'bank', 'debt', ',', 'financially', 'strong', 'international', 'company', 'culture', 'maintains', 'fast', 'paced', ',', 'creative', 'environment', '.', 'Our', 'employees', ',', 'proudly', 'called', '“', 'Cognoids', ',', '”', 'take', 'work', 'seriously', '.', 'Our', 'Work', 'Hard', ',', 'Play', 'Hard', ',', 'Move', 'Fast', 'culture', 'recognizes', 'employees', 'innovation', ',', 'perseverance', ',', 'hard', 'work', 'fun', ',', 'rewarding', ',', 'quirky', 'environment', '.', 'The', 'Team']"
-1,-1,"At EMC, you'll put your skills to good use as an important member of our team. You can count on gaining valuable experience while contributing to the company's success. EMC strives to hire and retain the best people by engaging, developing and rewarding employees.
Essential Functions:
Programs within multiple complex, inter-related systems, using techniques and languages such as C#, ASP.NET, HTML, CSS, JavaScript, JQuery, XML, REST, Java, VB, Groovy, Python, Powershell, REACT and Objective C
Designs and develops architecture for business applications and core services independently
Leads the effort for designing interfaces to complex enterprise and third-party applications","['At', 'EMC', ',', 'you', ""'ll"", 'put', 'your', 'skills', 'to', 'good', 'use', 'as', 'an', 'important', 'member', 'of', 'our', 'team', '.', 'You', 'can', 'count', 'on', 'gaining', 'valuable', 'experience', 'while', 'contributing', 'to', 'the', 'company', ""'s"", 'success', '.', 'EMC', 'strives', 'to', 'hire', 'and', 'retain', 'the', 'best', 'people', 'by', 'engaging', ',', 'developing', 'and', 'rewarding', 'employees', '.', 'Essential', 'Functions', ':', 'Programs', 'within', 'multiple', 'complex', ',', 'inter-related', 'systems', ',', 'using', 'techniques', 'and', 'languages', 'such', 'as', 'C', '#', ',', 'ASP.NET', ',', 'HTML', ',', 'CSS', ',', 'JavaScript', ',', 'JQuery', ',', 'XML', ',', 'REST', ',', 'Java', ',', 'VB', ',', 'Groovy', ',', 'Python', ',', 'Powershell', ',', 'REACT', 'and', 'Objective', 'C', 'Designs', 'and', 'develops', 'architecture', 'for', 'business', 'applications', 'and', 'core', 'services', 'independently', 'Leads', 'the', 'effort', 'for', 'designing', 'interfaces', 'to', 'complex', 'enterprise', 'and', 'third-party', 'applications']","['At', 'EMC', ',', ""'ll"", 'put', 'skills', 'good', 'use', 'important', 'member', 'team', '.', 'You', 'count', 'gaining', 'valuable', 'experience', 'contributing', 'company', ""'s"", 'success', '.', 'EMC', 'strives', 'hire', 'retain', 'best', 'people', 'engaging', ',', 'developing', 'rewarding', 'employees', '.', 'Essential', 'Functions', ':', 'Programs', 'within', 'multiple', 'complex', ',', 'inter-related', 'systems', ',', 'using', 'techniques', 'languages', 'C', '#', ',', 'ASP.NET', ',', 'HTML', ',', 'CSS', ',', 'JavaScript', ',', 'JQuery', ',', 'XML', ',', 'REST', ',', 'Java', ',', 'VB', ',', 'Groovy', ',', 'Python', ',', 'Powershell', ',', 'REACT', 'Objective', 'C', 'Designs', 'develops', 'architecture', 'business', 'applications', 'core', 'services', 'independently', 'Leads', 'effort', 'designing', 'interfaces', 'complex', 'enterprise', 'third-party', 'applications']"
-1,-1,"Software Engineers and Architects – Java, .Net, Mobile
Overview
At a lot of organizations, it is hard to stand out in a sea of developers. Everyone is working on the same projects; creating and testing as fast and efficiently as humanly possible. Don’t get lost in the crowd. Team Daugherty offers developers the opportunity to work on something different. From one project to the next, engineers at Daugherty are constantly creating, testing and implementing solutions for our clients, and no two client projects are the same. With every project comes the unique opportunity to showcase your skills.
We are looking for Software Engineers (developers and architects) of all levels with a broad range of languages who can adapt to new client environments and learn new technologies quickly.
Responsibilities","['Software', 'Engineers', 'and', 'Architects', '–', 'Java', ',', '.Net', ',', 'Mobile', 'Overview', 'At', 'a', 'lot', 'of', 'organizations', ',', 'it', 'is', 'hard', 'to', 'stand', 'out', 'in', 'a', 'sea', 'of', 'developers', '.', 'Everyone', 'is', 'working', 'on', 'the', 'same', 'projects', ';', 'creating', 'and', 'testing', 'as', 'fast', 'and', 'efficiently', 'as', 'humanly', 'possible', '.', 'Don', '’', 't', 'get', 'lost', 'in', 'the', 'crowd', '.', 'Team', 'Daugherty', 'offers', 'developers', 'the', 'opportunity', 'to', 'work', 'on', 'something', 'different', '.', 'From', 'one', 'project', 'to', 'the', 'next', ',', 'engineers', 'at', 'Daugherty', 'are', 'constantly', 'creating', ',', 'testing', 'and', 'implementing', 'solutions', 'for', 'our', 'clients', ',', 'and', 'no', 'two', 'client', 'projects', 'are', 'the', 'same', '.', 'With', 'every', 'project', 'comes', 'the', 'unique', 'opportunity', 'to', 'showcase', 'your', 'skills', '.', 'We', 'are', 'looking', 'for', 'Software', 'Engineers', '(', 'developers', 'and', 'architects', ')', 'of', 'all', 'levels', 'with', 'a', 'broad', 'range', 'of', 'languages', 'who', 'can', 'adapt', 'to', 'new', 'client', 'environments', 'and', 'learn', 'new', 'technologies', 'quickly', '.', 'Responsibilities']","['Software', 'Engineers', 'Architects', '–', 'Java', ',', '.Net', ',', 'Mobile', 'Overview', 'At', 'lot', 'organizations', ',', 'hard', 'stand', 'sea', 'developers', '.', 'Everyone', 'working', 'projects', ';', 'creating', 'testing', 'fast', 'efficiently', 'humanly', 'possible', '.', 'Don', '’', 'get', 'lost', 'crowd', '.', 'Team', 'Daugherty', 'offers', 'developers', 'opportunity', 'work', 'something', 'different', '.', 'From', 'one', 'project', 'next', ',', 'engineers', 'Daugherty', 'constantly', 'creating', ',', 'testing', 'implementing', 'solutions', 'clients', ',', 'two', 'client', 'projects', '.', 'With', 'every', 'project', 'comes', 'unique', 'opportunity', 'showcase', 'skills', '.', 'We', 'looking', 'Software', 'Engineers', '(', 'developers', 'architects', ')', 'levels', 'broad', 'range', 'languages', 'adapt', 'new', 'client', 'environments', 'learn', 'new', 'technologies', 'quickly', '.', 'Responsibilities']"
-1,-1,"ABC Supply, the nation’s largest distributor of select exterior and interior building products, is currently seeking a Data Science Software Engineer to deliver analytics solutions for the enterprise. ABC has built a world class platform in Azure using Data Lake, Databricks and Snowflake. You will be working on the leading edge of data engineering. As a member of the Enterprise Analytics team at ABC you will be delivering high impact solutions driven by our executive leadership. ABC Supply has been the recipient of the Gallup Great Workplace Award for 14 consecutive years and is proud to be an employee-first company.
The Engineer will report to the Enterprise Analytics Engineering Manager, partners with BI and Software Engineers, Analysts, Data Scientists, business stakeholders and Enterprise Analytics leadership. This role is a generalist role in our organization with a wide range of opportunities. Depending on the advanced analytical solution you will be working on, work can range from CI/CD pipeline work, data engineering, automating the disparate processes to create the end solution and/or producing an api endpoint to leverage the solution. At times we will have the potential for light application or front-end development as well. We work in general as an Agile/Scrum team and this individual will potentially contribute and participate in stakeholder meetings.","['ABC', 'Supply', ',', 'the', 'nation', '’', 's', 'largest', 'distributor', 'of', 'select', 'exterior', 'and', 'interior', 'building', 'products', ',', 'is', 'currently', 'seeking', 'a', 'Data', 'Science', 'Software', 'Engineer', 'to', 'deliver', 'analytics', 'solutions', 'for', 'the', 'enterprise', '.', 'ABC', 'has', 'built', 'a', 'world', 'class', 'platform', 'in', 'Azure', 'using', 'Data', 'Lake', ',', 'Databricks', 'and', 'Snowflake', '.', 'You', 'will', 'be', 'working', 'on', 'the', 'leading', 'edge', 'of', 'data', 'engineering', '.', 'As', 'a', 'member', 'of', 'the', 'Enterprise', 'Analytics', 'team', 'at', 'ABC', 'you', 'will', 'be', 'delivering', 'high', 'impact', 'solutions', 'driven', 'by', 'our', 'executive', 'leadership', '.', 'ABC', 'Supply', 'has', 'been', 'the', 'recipient', 'of', 'the', 'Gallup', 'Great', 'Workplace', 'Award', 'for', '14', 'consecutive', 'years', 'and', 'is', 'proud', 'to', 'be', 'an', 'employee-first', 'company', '.', 'The', 'Engineer', 'will', 'report', 'to', 'the', 'Enterprise', 'Analytics', 'Engineering', 'Manager', ',', 'partners', 'with', 'BI', 'and', 'Software', 'Engineers', ',', 'Analysts', ',', 'Data', 'Scientists', ',', 'business', 'stakeholders', 'and', 'Enterprise', 'Analytics', 'leadership', '.', 'This', 'role', 'is', 'a', 'generalist', 'role', 'in', 'our', 'organization', 'with', 'a', 'wide', 'range', 'of', 'opportunities', '.', 'Depending', 'on', 'the', 'advanced', 'analytical', 'solution', 'you', 'will', 'be', 'working', 'on', ',', 'work', 'can', 'range', 'from', 'CI/CD', 'pipeline', 'work', ',', 'data', 'engineering', ',', 'automating', 'the', 'disparate', 'processes', 'to', 'create', 'the', 'end', 'solution', 'and/or', 'producing', 'an', 'api', 'endpoint', 'to', 'leverage', 'the', 'solution', '.', 'At', 'times', 'we', 'will', 'have', 'the', 'potential', 'for', 'light', 'application', 'or', 'front-end', 'development', 'as', 'well', '.', 'We', 'work', 'in', 'general', 'as', 'an', 'Agile/Scrum', 'team', 'and', 'this', 'individual', 'will', 'potentially', 'contribute', 'and', 'participate', 'in', 'stakeholder', 'meetings', '.']","['ABC', 'Supply', ',', 'nation', '’', 'largest', 'distributor', 'select', 'exterior', 'interior', 'building', 'products', ',', 'currently', 'seeking', 'Data', 'Science', 'Software', 'Engineer', 'deliver', 'analytics', 'solutions', 'enterprise', '.', 'ABC', 'built', 'world', 'class', 'platform', 'Azure', 'using', 'Data', 'Lake', ',', 'Databricks', 'Snowflake', '.', 'You', 'working', 'leading', 'edge', 'data', 'engineering', '.', 'As', 'member', 'Enterprise', 'Analytics', 'team', 'ABC', 'delivering', 'high', 'impact', 'solutions', 'driven', 'executive', 'leadership', '.', 'ABC', 'Supply', 'recipient', 'Gallup', 'Great', 'Workplace', 'Award', '14', 'consecutive', 'years', 'proud', 'employee-first', 'company', '.', 'The', 'Engineer', 'report', 'Enterprise', 'Analytics', 'Engineering', 'Manager', ',', 'partners', 'BI', 'Software', 'Engineers', ',', 'Analysts', ',', 'Data', 'Scientists', ',', 'business', 'stakeholders', 'Enterprise', 'Analytics', 'leadership', '.', 'This', 'role', 'generalist', 'role', 'organization', 'wide', 'range', 'opportunities', '.', 'Depending', 'advanced', 'analytical', 'solution', 'working', ',', 'work', 'range', 'CI/CD', 'pipeline', 'work', ',', 'data', 'engineering', ',', 'automating', 'disparate', 'processes', 'create', 'end', 'solution', 'and/or', 'producing', 'api', 'endpoint', 'leverage', 'solution', '.', 'At', 'times', 'potential', 'light', 'application', 'front-end', 'development', 'well', '.', 'We', 'work', 'general', 'Agile/Scrum', 'team', 'individual', 'potentially', 'contribute', 'participate', 'stakeholder', 'meetings', '.']"
-1,-1,"Job Summary
Carnegie Robotics is seeking creative, energetic and driven Software Engineers with strong hands-on development skills to work on a variety of interesting and challenging robotics perception and control projects. This position provides the opportunity to join a team of talented veterans in the robotics field and program advanced sensors and autonomous robots from the ground up. The ideal applicant for this position has brains, creativity, and strong experience developing and testing software for robotics and/or sensing applications. We seek candidates who take pride in building solid, rigorously tested systems. Experience and interest in production-level coding and testing methods is a plus for this position.
Responsibilities and Duties","['Job', 'Summary', 'Carnegie', 'Robotics', 'is', 'seeking', 'creative', ',', 'energetic', 'and', 'driven', 'Software', 'Engineers', 'with', 'strong', 'hands-on', 'development', 'skills', 'to', 'work', 'on', 'a', 'variety', 'of', 'interesting', 'and', 'challenging', 'robotics', 'perception', 'and', 'control', 'projects', '.', 'This', 'position', 'provides', 'the', 'opportunity', 'to', 'join', 'a', 'team', 'of', 'talented', 'veterans', 'in', 'the', 'robotics', 'field', 'and', 'program', 'advanced', 'sensors', 'and', 'autonomous', 'robots', 'from', 'the', 'ground', 'up', '.', 'The', 'ideal', 'applicant', 'for', 'this', 'position', 'has', 'brains', ',', 'creativity', ',', 'and', 'strong', 'experience', 'developing', 'and', 'testing', 'software', 'for', 'robotics', 'and/or', 'sensing', 'applications', '.', 'We', 'seek', 'candidates', 'who', 'take', 'pride', 'in', 'building', 'solid', ',', 'rigorously', 'tested', 'systems', '.', 'Experience', 'and', 'interest', 'in', 'production-level', 'coding', 'and', 'testing', 'methods', 'is', 'a', 'plus', 'for', 'this', 'position', '.', 'Responsibilities', 'and', 'Duties']","['Job', 'Summary', 'Carnegie', 'Robotics', 'seeking', 'creative', ',', 'energetic', 'driven', 'Software', 'Engineers', 'strong', 'hands-on', 'development', 'skills', 'work', 'variety', 'interesting', 'challenging', 'robotics', 'perception', 'control', 'projects', '.', 'This', 'position', 'provides', 'opportunity', 'join', 'team', 'talented', 'veterans', 'robotics', 'field', 'program', 'advanced', 'sensors', 'autonomous', 'robots', 'ground', '.', 'The', 'ideal', 'applicant', 'position', 'brains', ',', 'creativity', ',', 'strong', 'experience', 'developing', 'testing', 'software', 'robotics', 'and/or', 'sensing', 'applications', '.', 'We', 'seek', 'candidates', 'take', 'pride', 'building', 'solid', ',', 'rigorously', 'tested', 'systems', '.', 'Experience', 'interest', 'production-level', 'coding', 'testing', 'methods', 'plus', 'position', '.', 'Responsibilities', 'Duties']"
-1,-1,"We are looking for highly motivated and self-directing software engineers to join our Addison, TX office who can work on all aspects of software development. You will be working in .NET technology stack to build and extend highly scalable SaaS solutions to help revolutionize mortgage industry related services and integrate our platform into industry leading loan originating systems (LOS).
Essential Duties and responsibilities
· Work on all aspects of software development including design, development and QA to build and extend highly scalable SaaS solutions
· Integrate with third party data providers and industry leading loan originating systems (LOS) and scale the system to meet sales projections.","['We', 'are', 'looking', 'for', 'highly', 'motivated', 'and', 'self-directing', 'software', 'engineers', 'to', 'join', 'our', 'Addison', ',', 'TX', 'office', 'who', 'can', 'work', 'on', 'all', 'aspects', 'of', 'software', 'development', '.', 'You', 'will', 'be', 'working', 'in', '.NET', 'technology', 'stack', 'to', 'build', 'and', 'extend', 'highly', 'scalable', 'SaaS', 'solutions', 'to', 'help', 'revolutionize', 'mortgage', 'industry', 'related', 'services', 'and', 'integrate', 'our', 'platform', 'into', 'industry', 'leading', 'loan', 'originating', 'systems', '(', 'LOS', ')', '.', 'Essential', 'Duties', 'and', 'responsibilities', '·', 'Work', 'on', 'all', 'aspects', 'of', 'software', 'development', 'including', 'design', ',', 'development', 'and', 'QA', 'to', 'build', 'and', 'extend', 'highly', 'scalable', 'SaaS', 'solutions', '·', 'Integrate', 'with', 'third', 'party', 'data', 'providers', 'and', 'industry', 'leading', 'loan', 'originating', 'systems', '(', 'LOS', ')', 'and', 'scale', 'the', 'system', 'to', 'meet', 'sales', 'projections', '.']","['We', 'looking', 'highly', 'motivated', 'self-directing', 'software', 'engineers', 'join', 'Addison', ',', 'TX', 'office', 'work', 'aspects', 'software', 'development', '.', 'You', 'working', '.NET', 'technology', 'stack', 'build', 'extend', 'highly', 'scalable', 'SaaS', 'solutions', 'help', 'revolutionize', 'mortgage', 'industry', 'related', 'services', 'integrate', 'platform', 'industry', 'leading', 'loan', 'originating', 'systems', '(', 'LOS', ')', '.', 'Essential', 'Duties', 'responsibilities', '·', 'Work', 'aspects', 'software', 'development', 'including', 'design', ',', 'development', 'QA', 'build', 'extend', 'highly', 'scalable', 'SaaS', 'solutions', '·', 'Integrate', 'third', 'party', 'data', 'providers', 'industry', 'leading', 'loan', 'originating', 'systems', '(', 'LOS', ')', 'scale', 'system', 'meet', 'sales', 'projections', '.']"
-1,-1,"Our Story
Founded in 2000, 4C Strategies serves military, public and private clients in more than 70 countries around the globe. We combine the power of digital innovation with industry expertise to build military capability and readiness.
About the Job","['Our', 'Story', 'Founded', 'in', '2000', ',', '4C', 'Strategies', 'serves', 'military', ',', 'public', 'and', 'private', 'clients', 'in', 'more', 'than', '70', 'countries', 'around', 'the', 'globe', '.', 'We', 'combine', 'the', 'power', 'of', 'digital', 'innovation', 'with', 'industry', 'expertise', 'to', 'build', 'military', 'capability', 'and', 'readiness', '.', 'About', 'the', 'Job']","['Our', 'Story', 'Founded', '2000', ',', '4C', 'Strategies', 'serves', 'military', ',', 'public', 'private', 'clients', '70', 'countries', 'around', 'globe', '.', 'We', 'combine', 'power', 'digital', 'innovation', 'industry', 'expertise', 'build', 'military', 'capability', 'readiness', '.', 'About', 'Job']"
-1,-1,"Application Engineer – Job Description
Effective Date: Rev. 3/2021
Main Purpose of Position:
Provide technical support to customers and sales team. Create and maintain solid models of company products. Troubleshoot potential application issues for our products and work with customers for solutions. Use CNC mill and lathe as needed for special projects and repairs.
Essential Functions:
o Support customer relationships by providing technical assistance regarding machining, sourcing of drawings and solid models, and qualification of applications.
o Serve as a key technical contact for customers and sales team.
o Provide assistance for inspection and service for company products.
o Machining products on vertical CNC mills and horizontal CNC lathe as needed.","['Application', 'Engineer', '–', 'Job', 'Description', 'Effective', 'Date', ':', 'Rev', '.', '3/2021', 'Main', 'Purpose', 'of', 'Position', ':', 'Provide', 'technical', 'support', 'to', 'customers', 'and', 'sales', 'team', '.', 'Create', 'and', 'maintain', 'solid', 'models', 'of', 'company', 'products', '.', 'Troubleshoot', 'potential', 'application', 'issues', 'for', 'our', 'products', 'and', 'work', 'with', 'customers', 'for', 'solutions', '.', 'Use', 'CNC', 'mill', 'and', 'lathe', 'as', 'needed', 'for', 'special', 'projects', 'and', 'repairs', '.', 'Essential', 'Functions', ':', 'o', 'Support', 'customer', 'relationships', 'by', 'providing', 'technical', 'assistance', 'regarding', 'machining', ',', 'sourcing', 'of', 'drawings', 'and', 'solid', 'models', ',', 'and', 'qualification', 'of', 'applications', '.', 'o', 'Serve', 'as', 'a', 'key', 'technical', 'contact', 'for', 'customers', 'and', 'sales', 'team', '.', 'o', 'Provide', 'assistance', 'for', 'inspection', 'and', 'service', 'for', 'company', 'products', '.', 'o', 'Machining', 'products', 'on', 'vertical', 'CNC', 'mills', 'and', 'horizontal', 'CNC', 'lathe', 'as', 'needed', '.']","['Application', 'Engineer', '–', 'Job', 'Description', 'Effective', 'Date', ':', 'Rev', '.', '3/2021', 'Main', 'Purpose', 'Position', ':', 'Provide', 'technical', 'support', 'customers', 'sales', 'team', '.', 'Create', 'maintain', 'solid', 'models', 'company', 'products', '.', 'Troubleshoot', 'potential', 'application', 'issues', 'products', 'work', 'customers', 'solutions', '.', 'Use', 'CNC', 'mill', 'lathe', 'needed', 'special', 'projects', 'repairs', '.', 'Essential', 'Functions', ':', 'Support', 'customer', 'relationships', 'providing', 'technical', 'assistance', 'regarding', 'machining', ',', 'sourcing', 'drawings', 'solid', 'models', ',', 'qualification', 'applications', '.', 'Serve', 'key', 'technical', 'contact', 'customers', 'sales', 'team', '.', 'Provide', 'assistance', 'inspection', 'service', 'company', 'products', '.', 'Machining', 'products', 'vertical', 'CNC', 'mills', 'horizontal', 'CNC', 'lathe', 'needed', '.']"
