Job Title,Company Name,Job Description
-1,-1,"Shift Digital is the leader in digital marketing program optimization. Established in 2008 and headquartered in Birmingham, Michigan, our comprehensive solutions help national brands and their local retailers measure, manage, and improve the performance of their digital marketing and sales initiatives.
This is a full time, direct hire position with Shift Digital. We offer an extraordinary benefit package, very competitive compensation, paid holidays, generous paid time off (PTO) and many other employee perks.
We are looking for a Digital Analyst to join us in our Birmingham, MI office. As a Digital Analyst you will be responsible for supporting our digital programs with reporting, analysis, and actionable insights. We support teams across programs internally as well as working directly with clients. We work with a plethora of data, not limited to website performance, lead handling, digital advertising, inventory, sales, and retailer training."
-1,-1,"Everdry Waterproofing, PA’s #1 waterproofing and foundation repair company, is expanding our outside marketing department! Our marketing team is the walking, talking face of our business. It is important that our representatives are able to communicate well and make a connection with potential customers quickly. We are looking for an individual who has the ability to manage and lead a team of marketing representatives. As a full- time Marketing Manager, you must be able to stay organized, supervise a team, and collaborate with company management on how to improve conversion rates. You will need to think strategically, on your feet, while maintaining a high level of professionalism and customer service.
Job responsibilities will include:
Motivate, train, and guide a team to consistent lead generation goals"
-1,-1,"We are looking for a Marketing Specialist to act as the liaison between our Marketing and Sales teams. Your role will be to seek new business opportunities by contacting and developing relationships with potential customers. To be successful in this role, you should have previous experience developing leads from marketing campaigns and meeting sales quotas. You will use your communication skills to cultivate strong relationships with customers, from first contact until you close the deal. You will ensure proper after-sales service. If you are motivated and results-driven, and enjoy working in a team environment, we’d like to meet you. Ultimately, you will boost sales and contribute to our long-term business growth.
It is very important to know that you will be receiving calls and making outbound calls as well. The companies that you will be calling already use the equipment we sell, and therefore the majority of calls turn into great conversations for a future business pipeline."
-1,-1,"We’re looking for a Sales & Marketing Automation Analyst with strong CRM and / or marketing automation skills and an appetite for problem-solving and optimization to keep the revenue operations engine running smoothly. In this game-changing role, you will work cross-functionally with Sales and Marketing teams to improve data quality, campaign strategy, and operational efficiency. You will also have the opportunity to take on challenges that make a real impact on our business and customers. We are looking for someone with innate curiosity who can jump in, help build tools, dashboards, and workflows as well as dig into analytics and help drive the continued success. The Sales & Marketing Automation Analyst is a key role within a highly collaborative team, committed not just to delivering projects, but doing so in fun and continually better ways.
What You’ll Do:
Partner with Sales, Marketing, and other business units to analyze, support, design, and troubleshoot multiple simultaneous initiatives through strategic analysis and operational design"
-1,-1,"First State Bank is seeking a Marketing Specialist at the West Clay location. If you have experience writing engaging, channel-optimized digital and print content and marketing programs and activities focused on brand promotion and customer engagement, this may be a good fit for you!
40 hours per week, some evening and weekend hours on occasion.
Full-Time benefits will apply, including; medical, dental and vision insurance, paid sick and vacation, 401k, ESOP, and more!
Duties and Responsibilities:
The Marketing Specialist will perform all duties required of this position by following policies and procedures set forth by First State Bank, including, but not limited to:"
-1,-1,"At Farm Credit Mid-America, we believe people are our strongest asset. We are consistently looking to hire individuals from a wide range of experience and skills who have a desire to serve. Currently, we have over 1,500 employees across Indiana, Ohio, Kentucky and Tennessee.
Here is what our company offers :
Competitive Salary
15 Vacation days, 15 Sick days, 11 Holidays
Award winning 401(k) with outstanding employer match
Medical, Dental, Vision, Short-term, Long-term, Life and other insurances
Fitness incentive"
-1,-1,"Make your mark. Our internal firm services focuses on the firm’s critical business needs. From marketing to internal accounting and everything in between, our integrated solution approach is designed to help enable and manage growth, leverage resources, and optimize firm operations. At Plante Moran, we have a privilege of serving clients and providing consultative services as they face challenges and seek new opportunities.

Your role.
Your work will include:
Coordinate client collections activities, including notifying partners of delinquent status, collecting accounts by assessing complex situations to develop solutions and successfully obtain payment."
-1,-1,"Be the key in unlocking business opportunities in the convergent world of Open Platform IP Video Management Systems! Join Milestone!
Do you have experience in B2B Marketing? Do you thrive helping brands reach their sales goals through Marketing? Do you use creative marketing solutions to solve business problems? If so, then our Marketing Specialist, Channel position is the next position for you!
Under the direction of the Marketing Manager, the Marketing Specialist, Channel will develop a channel marketing plan that will develop channel-facing initiatives (programs, campaigns, promotions) designed to engage with channel partners to drive new leads by supporting the channel sales team and activating the sales teams of our resellers to get behind these initiatives to drive leads and in turn affect revenue generation."
-1,-1,"Marketing Associate
MFM Building Products is a growing manufacturer of roofing and waterproofing membranes used in commercial and residential construction. The Marketing Associate is responsible for managing daily administrative tasks in a support role for the Marketing and Sales Departments. This newly created position will help plan and implement our marketing and advertising activities.
Responsibilities
Manage daily administrative tasks to ensure the Marketing Department runs smoothly and efficiently
Create reports for customer sales, rebate programs and other subjects in support of both the Marketing and Sales Departments"
-1,-1,"The Member Experience Analyst drives strategic insights that support the transformation of the Langley member experience using survey, behavioral, and transactional data to uncover and communicate experience improvement opportunities. The Analyst manages day-to-day operations of our member feedback tool to ensure the smooth operation of the closed-loop feedback process. The Member Experience Analyst provides insight and feedback that guides Langley teams to deliver great member experiences that help our members save, borrow and spend wisely. The Analyst creates and uses Salesforce reports and dashboards to help create clarity and business insight used to identify and investigate trends to be shared throughout the organization and identify experience issues that may be impacting business results. The Member Experience Analyst uses member feedback, CRM data and other sources to identify tactical and strategic member experience changes. The Analyst partners with teams to deliver journey maps and service blueprints to communicate proposed experience improvements. The Member Experience Analyst collaborates on projects with others across the organization and acts as the voice of the member."
-1,-1,"The Member Experience Analyst drives strategic insights that support the transformation of the Langley member experience using survey, behavioral, and transactional data to uncover and communicate experience improvement opportunities. The Analyst manages day-to-day operations of our member feedback tool to ensure the smooth operation of the closed-loop feedback process. The Member Experience Analyst provides insight and feedback that guides Langley teams to deliver great member experiences that help our members save, borrow and spend wisely. The Analyst creates and uses Salesforce reports and dashboards to help create clarity and business insight used to identify and investigate trends to be shared throughout the organization and identify experience issues that may be impacting business results. The Member Experience Analyst uses member feedback, CRM data and other sources to identify tactical and strategic member experience changes. The Analyst partners with teams to deliver journey maps and service blueprints to communicate proposed experience improvements. The Member Experience Analyst collaborates on projects with others across the organization and acts as the voice of the member."
-1,-1,"The Marketing Assistant will assist the Marketing Manager in coordinating communication and marketing activities. Assist in the production and implementation of various marketing materials. Execute and track marketing campaigns. Communicate with employees regarding promotions, pricing, products, as well as client retention and referral programs. Produce social media content, videos and blog to establish brand awareness.
Assist in developing strategies and programs to educate customers about brand, services, and products offered by Western Heating & Air Conditioning and help to demonstrate the value of the company’s services and products to customers. Assist with the planning of company events.
Utilize project management systems for executing, documenting and tracking activities. Maintain reports to track marketing processes, activities and expenses."
-1,-1,"About Us: The Texas Region of View Homes (#35 US Homebuilder, targeting 1800 deliveries in 2020) is seeking a Marketing Coordinator for our Laredo division. Armadillo, A View Homes company has been in business for 30 years. We are a Values-based, high preforming company, positioned for growth.
Description: The Marketing Coordinator is responsible for execution of marketing strategy to drive traffic and increase sales at on-site communities. It is imperative that the Marketing Coordinator maintain a mindset of continual improvement and work diligently to foster a culture of continual improvement within your team, your department, and the company.
Responsibilities:
· Work with Division Sales Leader and Division Manager to develop the general marketing plan, budget, and the execution of the plan"
-1,-1,"WANTED: an ambitious, goal-orientated individual that thrives in a results-driven role. If you enjoy helping businesses succeed through marketing – and want to have fun doing it – then this position is for YOU! (How’s that for a cliché sales pitch?!)
Tulip Tree Studios is a boutique marketing and design firm based in Stewartville, MN that is small enough to care but talented enough to make a big impact through marketing, web and graphic design, copywriting, photography, social media management, digital advertising, and more. We’re a creative company that exists with the sole purpose of making businesses and individuals stand out in this ever-changing world of marketing. You can really get to know us at www.TulipTree-Studios.com/careers
We envision the perfect person for this job being intelligent (but not a know-it-all), out-going (but not obnoxious), persuasive (but not pushy), detail-oriented (but not a perfectionist), and creative (but not lacking in the common sense department…). They’d be someone who is not afraid of having open and honest conversations with clients while keeping their marketing efforts in check; someone who loves meeting new people (prospecting!) and building professional relationships through networking; and, ultimately, someone who truly enjoys finding creative ways to help others to “branch away from the norm.”"
-1,-1,"Unit Description:
Get behind the magic!

This account will fall under the SodexoMAGIC portfolio of business.

Use your passion for service to create a positive impact and make a difference in the communities we serve! SodexoMAGIC is a joint Sodexo/Magic Johnson venture which promises to empower the communities we serve by offering best-in-class food & facilities management solutions, which create a positive impact and make a difference in the lives of our clients and customers. SodexoMAGIC offers our dedicated service via the following Sodexo segments: Corporate Services, Hospitals, K-12 Schools, Universities.

SodexoMAGIC is seeking an experienced Marketing Specialist 2 for an HBCU in the Dover, Delaware area. This account well be considered a showcase account for Sodexo, with exciting plans for many new innovations coming to campus. If you have experience with successfully presenting to C-Suite Level Leadership, developing marketing strategies, managing social media platforms and executing new concepts this position will be the perfect high-profile opportunity!












Position Summary:
Qualifications & Requirements:"
-1,-1,"Job #: 205211

Job Description
If you are an experienced Financial Analyst looking for a position with a leading company, Bartech can help! We are a leading staffing firm and our clients include some over the nation’s biggest companies. Our client has a need for a Financial Analyst. This is a contract position; however it is not uncommon for assignments to transition into permanent positions with our client companies. If you have the background we are looking for, and you are interested in an opportunity to get your foot in the door with leading company, we want to talk with you!
Financial Analyst"
-1,-1,"We are looking for an experienced Marketing Analyst to assist with collecting, translating and analyzing advertising data from our online marketing efforts. You will need to be well-versed in the concepts surrounding digital and print marketing. The ideal candidate will be organized, self-motivated, driven and tech-savvy.
Primary Responsibilities
Translate complex data into easy-to-understand information
Collaborate with team members to collect and analyze data
Use graphs, infographics and other methods to document data trends
Ability to communicate across various levels of an organization
Ability to develop, audit, and test campaigns in ways that optimize key performance indicators (KPIs)"
-1,-1,"Marketing Coordinator - We offer a great company culture, competitive benefits, and an opportunity to grow within the organization!
We are a growing manufacturing company based in Kenosha, Wisconsin that offers its employees a great company culture, competitive benefits, and an opportunity for growth.
The Company:
· Cordeck is a family friendly company and is known for the great care we take with customers and employees alike.
· We are committed to serving our communities through charitable giving and employee involvement in community projects through a variety of sources."
-1,-1,"A.N. Webber Logistics is a family owned and operated transportation company, headquartered in Kankakee, Illinois. Since 1947, we have provided best in class transportation, logistics, and warehousing services to customers across various industries.
We are looking for one experienced individual to join our team as a Pricing Analyst!
Job Responsibilities:
Develop new pricing and analytical strategies
Lead and manage the RFP process with existing and new customers
Identify opportunities for growth, profit maximization, and network improvements through pricing strategies and tactics"
-1,-1,"Digital Marketing Specialist
We are growing! Gerard Daniel Worldwide, a supplier of wire mesh filtration and separation solutions is seeking a dynamic and enthusiastic B2B Marketing Specialist.
With an aggressive growth plan in place, we are seeking an individual who is familiar with digital lead generation and the tools used to implement it. You will be working closely with our 3rd party digital and marketing communication providers to implement our digital strategy through our external website, social media presence and marketing automation platform.
We manufacture and fabricate many technical products both in the US and with our global partners. We are seeking an individual who is comfortable liaising throughout the organization, whether this is on the production floor, talking to our sales team or organizing executives for case studies."
-1,-1,"At Andersen Material Handling, we are the trusted provider of material handling solutions, equipment, engineered systems, and the ultimate in customer support. We have 60 years of service and recognition in the industry.
POSITION SUMMARY
This position requires an innovative and visionary professional with experience in market data analysis and working closely with the Sales Division to ensure attainment of company sales goals and profitability.
Manage Social media: Set policy, train, and assist Sales, Business Development and other departments with using social media for prospecting, recruiting, etc
Work with Marketing and Business Development Mgr. to develop and execute sales and marketing campaigns."
-1,-1,"Current Living Spaces Employees: Please apply via your internal Workday Account.
Living Spaces is a growing home furnishing brand and we continue to open new locations. We know in order to stay current with the times and trends, we have to perpetually update our look and selection. What has truly sustained our growth — from 1 to over 20 locations, from 100 employees to over 2,000, from a humble home furnishings store to a widely recognized and respected lifestyle brand — are the talented individuals who have taken us there. We are looking for innovative, driven, and passionate professionals to join our team so we can reach even greater heights together.

We believe that a great team member experience leads to an even better guest experience. That is why we place a huge emphasis on building a great culture within our teams. Our ideal candidate will have natural talent: meaning, they possess the capacity and commitment, along with an openness to being coached around skills that will ensure they delight and exceed the expectations of our guests in all areas of Living Spaces business. We also believe in our team members taking ownership of their performance and how that contributes to the overall success of their role.
The Marketing Analyst will be responsible for analysis of marketing campaigns, promotion tactics and channel effectiveness, as well as support analysis of market and customer behavior and attitudes. Will maximize our utilization of analytics in strategy development and business decision-making"
-1,-1,"Overview:
Become an integral member of the Bank’s internal marketing and sales agency. Take a hands-on approach implementing digital marketing campaigns to attract, deepen and retain clients. This position is responsible for the execution and measurement of a wide range of digital marketing initiatives including social media, online and other forms of digital advertising, website optimization, email campaigns, online banking and mobile applications. This person will work closely with the Digital Marketing Manager and Content Marketing Manager to create the ultimate digital experience for the Bank’s customers.
Responsibilities:
Execute with direction from the Digital Marketing Manager website optimization, including content updates, SEO, while ensuring continuous compliance and increasing traffic to Century Bank websites
Qualifications:"
-1,-1,"Digital Marketing Specialist
With an aggressive growth plan in place, we are seeking an individual who is familiar with digital lead generation and the tools used to implement it. You will be working closely with our 3rd party digital and marketing communication providers to implement our digital strategy through our external website, social media presence and marketing automation platform.
We manufacture and fabricate many technical products both in the US and with our global partners. We are seeking an individual who is comfortable liaising throughout the organization, whether this is on the production floor, talking to our sales team or organizing executives for case studies."
-1,-1,"JOB DESCRIPTION
JOB TITLE: Pricing Analyst
LOCATION: Breese, IL
DATE ESTABLISHED OR REVISED: March 2021
OVERALL JOB DESCRIPTION
ShelterLogic Group is the world’s most dynamic leader in shade, shelter, storage, and outdoor lifestyle products. We are seeking a Pricing Analyst at our Breese, IL Facility. This position provides support to cross functional teams throughout ShelterLogic and reports directly to the Pricing Director."
-1,-1,"Marketing Manager
Love Where You Live! Love Where You Work! Arive Homes is looking for an outgoing, friendly, Marketing Manager.
Job Responsibilities:
Markets products by developing and implementing marketing and advertising campaigns.
Tracks sales data, maintains promotional materials inventory, plans meetings and trade shows, maintains databases, and prepares report.
Implements marketing and advertising campaigns by assembling and analyzing sales forecasts; preparing marketing and advertising strategies, plans, and objectives; planning and organizing promotional presentations; and updating calendars."
-1,-1,"Requisition ID: 42666
Whirlpool Corporation is consistently recognized by Fortune Magazine as one of the World’s Most Admired Companies. Our values are the driving force behind everything we do. Respect, integrity, diversity and inclusion, teamwork and the spirit of winning propel our teams to excellence. Get to know us and see what it's like to be part of the world's leading major home appliance company.

Function Overview:

Whirlpool is looking for qualified candidates for the role of Senior Analyst, Procurement. The role will be located at our Riverview Campus in Benton Harbor MI.Today, you might be working on a supply agreement. Tomorrow, you'll be creating a commodity strategy for the US and Mexico, and aligning with global counterparts, process partners, and senior leaders. You will also be communicating strategies and meeting with senior leaders in the sourcing council on strategy, sourcing awards, and/or supplier exit strategies."
-1,-1,"Here at Atlantic Bay, we focus on genuinely caring for both our customers and team. We pride ourselves on being adaptable and energetic, especially in fast-paced environments! Our goal is to continuously inspire growth, for each of our team members to reach their goals and aspirations, all the while having fun. We’re in the business of lending peace of mind, whenever, wherever, however.

Atlantic Bay Mortgage Group, recently voted #1 in the nation as the best large mortgage company to work for by National Mortgage News, is seeking a Digital Marketing Manager."
-1,-1,"One Planet Group , the leading online marketplace for locally-targeted advertising, is seeking a
Search Marketing Analyst, who will fit in to a very fun and fast paced environment, and has the ability to be very hands-on and a team player. This person will play a critical role in driving our profitable growth by being responsible for online traffic acquisition with search engine marketing (SEM) and Pay per Click (PPC) channels across multiple verticals. Candidates should be comfortable with managing multiple Paid Search campaigns and demonstrate a proven track record of maximizing internal KPIs such as profit, revenue, and conversions.

Culture: Woven through One Planet is a culture that values diversity and inclusion, unity, service to humanity, and excellence in all things. This commitment makes One Planet a company that strives to implement best business practices while also seeking to foster an environment that promotes equality, love, and empowerment. As a member of the One Planet team, the potential candidate is expected to be a pillar that exemplifies and reinforces this culture."
-1,-1,"About Us
Zirc Dental Products is an organization built on efficiency and fun. After 54 years in business, we offer some of the most sought-after dental products and services in the industry. Our core focus is “Making dental teams safe, happy and efficient” so they can focus on what is most important – patient care.
We celebrate our successes (big and small) but are not afraid to learn from our failures. Our leadership team is made up of solid change agents who embrace creativity. Think outside of the box? How about git rid of the box altogether?! We are a progressive team that encourages each other to share their passions, ideas, and challenge the status quo.
Our employees are family and are our most important asset. In exchange for their talent and drive, team members are provided with an engaging workplace and the resources they need to learn, thrive, and grow in their careers."
-1,-1,"First things first...... What's in it for you?:
We offer a competitive benefit and perks package to include medical and dental insurance, company paid life insurance, 401k with an excellent employer match, generous quarterly bonus program, 3 weeks of time off per year, 10 paid holidays per year, 401k with an excellent employer match, promotional opportunities and more!
Position Information:
The Digital Marketing Specialist position is responsible for digital marketing, content marketing, SEO optimization, using social media and other modern methods to optimize and promote DECO Products Company as the #1 Zinc Die Caster. This position will also utilize tools to extract, analyze and report analytics to be measured against goals."
-1,-1,"Walberg Family Pharmacies
Digital Marketing Specialist
Reports to: Creative Director
Responsibilities:
Planning, developing, implementing and managing digital strategy
Development and maintenance of websites
Optimize web presence by implementing and monitoring search optimization
Monitor digital analytics and metrics to track success of campaigns"
-1,-1,"Legacy Home and Ryan Studio are wholesale manufacturers of luxury home furnishings including bedding, sheeting, draperies, and decorative pillows and are seeking an experienced Marketing Coordinator.
Qualified candidates will be creative self starters will the ability to effectively manage multiple ongoing projects in a fast paced environment.
Responsibilities will include:
Creation and maintenance of sales materials including sampling, price lists and marketing collateral
Website updates and maintenance
E-mail newsletters and social media"
-1,-1,"It's fun to work in a company where people truly BELIEVE in what they're doing!
We're committed to bringing passion and customer focus to the business.
POSITION DESCRIPTION:
Oversees, implements, supports and monitors a group of Creatives to effectively achieve project and departmental goals. Work directly with Senior Advertising Executive to identify opportunities to maintain or improve final results among all efforts. Works in collaboration with internal customers and provides creative direction team on assigned projects. Leads development of AEP marketing materials including those required in MOTA committee and ensures CMS deadlines are reached.

RESPONSIBILITIES
In charge of managing internal client petitions.
1. Lead MOTA meeting and follow-up on weekly status from all internal departments
2. Lead AEP materials creation along internal departments, ranging from product communication, book covers, enrollment forms, sales presentations and any other material needed to support enrollment period
3. Distribute jobs and manage the flow of day-to-day operations according to corporate priorities.
4. Keeps a clear record and tracks all creative work developed internally
5. Establishes priorities for the Creative Team in order to meet deadlines.
6. Identifies team’s potential and assign jobs accordingly.
7. Provide clear instructions to team members.
8. Work closely with the Marketing Specialist in order to ensure all efforts are within CMS Marketing Guidelines.
9. Works closely with the Business Solutions Department in requesting quotes, sharing final artwork, selecting appropriate materials and final distribution of petitions handled by the Marketing Department as well as petitions from internal clients.
10. Receives invoices, handles check requests and prepares New-Vendor forms as needed
11. Other duties as assigned"
-1,-1,"Zimmerman Architectural Studios is an award-winning, multidisciplinary architecture, planning, engineering, and interior design firm located in Milwaukee’s Menomonee Valley. We’re in the midst of a big transition with fresh leadership, highly engaged staff, and a new vision for the future. We’re proud of our deep experience and great history, but are laser focused on what’s yet to come, reframing the firm as a “114-year-old startup”. Join us and help shape the future of our firm!
We are seeking a highly creative and detail-oriented individual to develop compelling marketing materials that support firm strategic goals and build strong brand equity. As an integral part of our Marketing Team, you’ll play an active role in how we evolve our brands and marketing channels.
Responsibilities:"
-1,-1,"Job Location
Oconomowoc, WI US
Address
1055 Corporate Center Dr (Oconomowoc), WI 53066
Job Category
Accounting & Finance
ABOUT US (AND OUR EXCITING FUTURE)
Menasha Corporation is all about possibilities. Our two businesses, Menasha Packaging and ORBIS Corporation, are leaders in their industries, providing corrugated and plastic packaging products and related services to major global companies."
-1,-1,"Cow Creek Government Office
Position Description
Position Title: Communications/Marketing Manager
Department: Administration
Reports To: CEO
FLSA Designation: Exempt
POSITION PURPOSE:
Oversees the Tribes Marketing and Social Media websites. Composes communications to employees,"
-1,-1,"Company Description

A LITTLE ABOUT US:
Dungarvin is a national organization of privately owned companies that provide high quality, community-based supports to people with intellectual and developmental disabilities, people who are faced with mental health, behavioral or significant medical challenges, and to children and their families. Because each individual we support is unique, we strive to provide services that are tailored to each person's own hopes, dreams, goals and needs. Under the support of Medicaid and Community Support Waivers Dungarvin is proud to create custom solutions to each person served.
FUN FACT:
Our founders, Tim and Diane Madden opened the first Dungarvin program, an ICF/MR serving 15 people, in St. Paul, Minnesota, in March 1976; a mere 4 months after the conception of its idea. For the next 3 years Tim and Diane slept on a mattress on the floor and worked as the first live-in support staff for that program! Through the success of that program Dungarvin has grown to employ approximately 4,233 people who currently provide supports to over 4,712 individuals across 14 states with their continued leadership"
-1,-1,"Depending on your previous experience, you can join our company at the Associate Product Analyst or Product Analyst level. We are seeking multiple Analysts who will align with the following Business Teams:
U.S. Foodservice and National Account Beverage Business
International
Applying to this position means we will consider you for all available positions including both levels and Business Teams.
Join one of our newly developed Business Teams to assist in the development of business and product strategy, provide analytical support, and apply business sense and creativity to help identify issues, solve problems, and generate ideas.
The Associate Product Analyst will thoroughly learn a portfolio of product lines within a particular Business Team and will:"
-1,-1,"Are you looking to use your analytical, critical thinking, and communication skills? Do you enjoy solving problems, working with numbers and data to make a positive impact on clinical trials?

If so, we'd love to meet you.

Who are we?
We Are PRA.
We are 17,000+ employees strong, operating in more than 90 countries. We are committed to saving lives and we are constantly striving to be the best at what we do. Our impact is real and we see it every single day. We help get life-saving drugs into the hands of those who need them most.
Responsibilities"
-1,-1,"Requisition ID: 42445
Whirlpool Corporation is consistently recognized by Fortune Magazine as one of the World’s Most Admired Companies. Our values are the driving force behind everything we do. Respect, integrity, diversity and inclusion, teamwork and the spirit of winning propel our teams to excellence. Get to know us and see what it's like to be part of the world's leading major home appliance company.

Ecommerce Merchandising Senior Analyst

Function Overview
Whirlpool is currently seeking qualified candidates for our Ecommerce Merchandising Senior Analyst role. This person will help drive the success of our Ecommerce business by creating and executing innovative merchandising plans."
-1,-1,"Position Description:
Performs advanced level of work related to allocating volumes and billing based on nominations to transportation and exchange, Pipeline Capacity Lease programs (PCL), and gas marketing companies.
Prepare and monitor daily/monthly scheduling, allocations, confirmations, posting of capacity releases and dispatching of gas volumes.
Analyze, monitor, and resolve volume discrepancies, imbalances, settlements, allocations, measurement issues and capacity issues.
Interact with producers, transportation customers, employees of gas marketing and pipeline companies and others responding to inquiries related to nomination/scheduling issues, balancing, inquiries, and/or flow issues.
Provide guidance and information to company employees, transportation customers, marketers, and interconnecting pipeline companies on matters related to gas volume nominations, allocations, and capacity releases.
Review, maintain and/or prepare information and correspondence including but not limited to:
Imbalances/settlements
Invoices
Allocation statements
Volume reports
Operational balancing agreements
Off-system sales
Capacity Release Rules and Documentation
Training documents for web users
Bulletin Board positing
Tariff rates and general terms and conditions
Desk procedures
Regular and reliable attendance is required in performance of job.
Employee may be required to perform additional duties as assigned."
-1,-1,"At Virtual Radiologic (vRad) you make a difference. Your skills, energy, and passion for results drive us to achieve strategic growth objectives and deliver quality patient care across the United States.
Virtual Radiologic is a national radiology practice and leader in the development of radiologist workflow technology. The dedication of vRad team members enables us to sustain our unique market-leading position and to provide the best quality and service to our customers and the patients we jointly serve. vRad team members exhibit energy and a passion for service excellence in our casually professional and collaborative work environment. We continually reward team members who embrace our fast-paced culture and who go the extra mile for our customers with internal recognition programs.
At vRad you make a difference."
